"last_updated","state"
"2022-06-20 21:37:15.921302","17"
"2022-06-20 21:39:15.891373","16"
"2022-06-20 21:42:15.920990","17"
"2022-06-20 21:44:15.904297","15"
"2022-06-20 21:51:15.905700","16"
"2022-06-20 21:53:15.914963","15"
"2022-06-20 21:54:15.922011","16"
"2022-06-20 21:59:15.952488","15"
"2022-06-20 22:02:15.954561","16"
"2022-06-20 22:04:15.928324","17"
"2022-06-20 22:05:15.951314","18"
"2022-06-20 22:06:15.937563","19"
"2022-06-20 22:07:15.967055","18"
"2022-06-20 22:11:15.935481","19"
"2022-06-20 22:13:15.941250","17"
"2022-06-20 22:14:15.950061","18"
"2022-06-20 22:15:15.963367","20"
"2022-06-20 22:16:15.939437","21"
"2022-06-20 22:20:16.014087","20"
"2022-06-20 22:22:15.980347","21"
"2022-06-20 22:35:15.999077","19"
"2022-06-20 22:37:15.989593","17"
"2022-06-20 22:39:15.972524","16"
"2022-06-20 22:40:16.013937","15"
"2022-06-20 22:43:15.969929","16"
"2022-06-20 22:45:15.998392","15"
"2022-06-20 22:49:15.982020","16"
"2022-06-20 22:50:16.011339","18"
"2022-06-20 22:56:15.988438","17"
"2022-06-20 22:58:15.983851","16"
"2022-06-20 23:00:16.022860","18"
"2022-06-20 23:06:15.998448","17"
"2022-06-20 23:08:16.008916","18"
"2022-06-20 23:11:16.014843","17"
"2022-06-20 23:12:16.040888","16"
"2022-06-20 23:16:16.005025","15"
"2022-06-20 23:18:16.023506","16"
"2022-06-20 23:20:16.040768","15"
"2022-06-20 23:26:16.034397","14"
"2022-06-20 23:30:16.063716","13"
"2022-06-20 23:31:16.038978","14"
"2022-06-20 23:32:16.128131","13"
"2022-06-20 23:35:16.068097","12"
"2022-06-20 23:46:16.060520","14"
"2022-06-20 23:55:16.107622","13"
"2022-06-20 23:57:16.095237","9"
"2022-06-21 00:00:16.103705","8"
"2022-06-21 00:04:16.092953","9"
"2022-06-21 00:05:16.145111","10"
"2022-06-21 00:08:16.086980","9"
"2022-06-21 00:09:16.090793","10"
"2022-06-21 00:16:16.127576","11"
"2022-06-21 00:22:16.143110","12"
"2022-06-21 00:25:16.137248","13"
"2022-06-21 00:26:16.135681","12"
"2022-06-21 00:30:16.138036","11"
"2022-06-21 00:49:16.135533","9"
"2022-06-21 00:50:16.181761","11"
"2022-06-21 00:51:16.139735","12"
"2022-06-21 01:02:16.176698","13"
"2022-06-21 01:03:16.237677","14"
"2022-06-21 01:04:16.161890","13"
"2022-06-21 01:05:16.192396","16"
"2022-06-21 01:07:16.188283","17"
"2022-06-21 01:08:16.189451","16"
"2022-06-21 01:11:16.174140","15"
"2022-06-21 01:12:16.212357","13"
"2022-06-21 01:16:16.189388","14"
"2022-06-21 01:17:16.202745","15"
"2022-06-21 01:21:16.188102","16"
"2022-06-21 01:23:16.191968","17"
"2022-06-21 01:24:16.209392","16"
"2022-06-21 01:26:16.190561","18"
"2022-06-21 01:28:16.188959","19"
"2022-06-21 01:29:16.230763","18"
"2022-06-21 01:34:16.238877","19"
"2022-06-21 01:36:16.206762","18"
"2022-06-21 01:39:16.234883","17"
"2022-06-21 01:41:16.214856","16"
"2022-06-21 01:42:16.237397","15"
"2022-06-21 01:44:16.241512","14"
"2022-06-21 01:47:16.234813","15"
"2022-06-21 01:51:16.222715","16"
"2022-06-21 01:59:16.256860","14"
"2022-06-21 02:09:16.266162","13"
"2022-06-21 02:18:16.246884","10"
"2022-06-21 02:20:16.249929","11"
"2022-06-21 02:21:16.274538","10"
"2022-06-21 02:25:16.251923","9"
"2022-06-21 02:31:16.289289","10"
"2022-06-21 02:32:16.291318","11"
"2022-06-21 02:36:16.296542","12"
"2022-06-21 02:41:16.290965","13"
"2022-06-21 02:43:16.331535","11"
"2022-06-21 02:44:16.267579","10"
"2022-06-21 02:45:16.277953","11"
"2022-06-21 02:46:16.303493","12"
"2022-06-21 02:47:16.283241","10"
"2022-06-21 02:51:16.313679","9"
"2022-06-21 02:52:16.281551","10"
"2022-06-21 02:54:16.277841","7"
"2022-06-21 03:01:16.316048","8"
"2022-06-21 03:03:16.317725","9"
"2022-06-21 03:07:16.289920","10"
"2022-06-21 03:09:16.296688","8"
"2022-06-21 03:10:16.297822","7"
"2022-06-21 03:16:16.328543","8"
"2022-06-21 03:24:16.325742","9"
"2022-06-21 03:25:16.366372","7"
"2022-06-21 03:26:16.312162","8"
"2022-06-21 03:27:16.316782","7"
"2022-06-21 03:30:16.341531","6"
"2022-06-21 03:31:16.336129","5"
"2022-06-21 03:35:16.352506","4"
"2022-06-21 03:36:16.320968","3"
"2022-06-21 03:39:16.327785","4"
"2022-06-21 03:41:16.327726","1"
"2022-06-21 03:42:16.326864","2"
"2022-06-21 03:45:16.354971","1"
"2022-06-21 03:49:16.338277","2"
"2022-06-21 03:57:16.340506","3"
"2022-06-21 03:58:16.373658","2"
"2022-06-21 04:02:16.358822","5"
"2022-06-21 04:04:16.356632","6"
"2022-06-21 04:30:16.405499","7"
"2022-06-21 04:31:16.381413","8"
"2022-06-21 04:32:16.408752","7"
"2022-06-21 04:34:16.446167","6"
"2022-06-21 04:38:16.419056","8"
"2022-06-21 04:57:16.439329","9"
"2022-06-21 05:01:16.413437","8"
"2022-06-21 05:16:16.533186","9"
"2022-06-21 05:19:16.544895","10"
"2022-06-21 05:22:16.509049","11"
"2022-06-21 05:23:16.509585","10"
"2022-06-21 05:24:16.549773","9"
"2022-06-21 05:29:16.542084","10"
"2022-06-21 05:39:16.564952","9"
"2022-06-21 05:41:16.594177","8"
"2022-06-21 05:49:16.565796","7"
"2022-06-21 05:53:16.544094","8"
"2022-06-21 05:56:16.575261","6"
"2022-06-21 06:00:16.547317","5"
"2022-06-21 06:02:16.585921","4"
"2022-06-21 06:07:16.547543","3"
"2022-06-21 06:08:16.560097","1"
"2022-06-21 06:15:16.567103","2"
"2022-06-21 06:19:16.618614","1"
"2022-06-21 06:22:16.574729","2"
"2022-06-21 06:23:16.639083","1"
"2022-06-21 06:44:16.619564","0"
"2022-06-21 06:46:16.627718","1"
"2022-06-21 06:49:16.604985","2"
"2022-06-21 06:55:16.607226","5"
"2022-06-21 06:56:16.644644","6"
"2022-06-21 07:01:16.651127","5"
"2022-06-21 07:03:16.649698","7"
"2022-06-21 07:05:16.642950","8"
"2022-06-21 07:07:16.628111","7"
"2022-06-21 07:08:16.652752","8"
"2022-06-21 07:22:16.631486","9"
"2022-06-21 07:23:16.678311","10"
"2022-06-21 07:24:16.644004","9"
"2022-06-21 07:30:16.649218","10"
"2022-06-21 07:33:16.668620","9"
"2022-06-21 07:35:16.793318","10"
"2022-06-21 07:38:16.690604","8"
"2022-06-21 07:49:16.665473","9"
"2022-06-21 07:54:16.677415","11"
"2022-06-21 08:00:16.700245","10"
"2022-06-21 08:13:16.726616","9"
"2022-06-21 08:16:16.707146","8"
"2022-06-21 08:17:16.697229","9"
"2022-06-21 08:18:16.760710","5"
"2022-06-21 08:19:16.702303","6"
"2022-06-21 08:36:16.731625","5"
"2022-06-21 08:37:16.722177","6"
"2022-06-21 08:38:16.755319","4"
"2022-06-21 08:43:16.772200","5"
"2022-06-21 08:44:16.733232","4"
"2022-06-21 08:48:16.764461","3"
"2022-06-21 08:49:16.738010","2"
"2022-06-21 08:50:16.798787","1"
"2022-06-21 09:09:16.778699","0"
"2022-06-21 09:20:16.803317","1"
"2022-06-21 09:21:16.808381","0"
"2022-06-21 09:27:16.791304","1"
"2022-06-21 09:29:16.795592","2"
"2022-06-21 09:33:16.818206","0"
"2022-06-21 09:37:16.799825","2"
"2022-06-21 09:47:16.801950","3"
"2022-06-21 09:52:16.817005","4"
"2022-06-21 09:56:16.816954","3"
"2022-06-21 09:58:16.834404","1"
"2022-06-21 10:07:16.827485","2"
"2022-06-21 10:14:16.867237","3"
"2022-06-21 10:15:16.866547","4"
"2022-06-21 10:25:16.877261","5"
"2022-06-21 10:30:16.891090","6"
"2022-06-21 10:33:16.874597","7"
"2022-06-21 10:38:16.905250","6"
"2022-06-21 10:44:16.877495","5"
"2022-06-21 10:47:16.877225","3"
"2022-06-21 10:50:16.900040","4"
"2022-06-21 10:52:16.885524","3"
"2022-06-21 10:54:16.881397","2"
"2022-06-21 10:58:16.942308","1"
"2022-06-21 11:02:16.906804","2"
"2022-06-21 11:03:16.920079","3"
"2022-06-21 11:04:16.901813","2"
"2022-06-21 11:08:16.936100","1"
"2022-06-21 11:09:16.889047","0"
"2022-06-21 11:15:16.943902","1"
"2022-06-21 11:16:16.909954","0"
"2022-06-21 11:21:16.922808","1"
"2022-06-21 11:22:16.917650","0"
"2022-06-21 11:25:16.944428","1"
"2022-06-21 11:32:16.912909","2"
"2022-06-21 11:34:16.923673","3"
"2022-06-21 11:44:16.936357","4"
"2022-06-21 11:45:16.954052","3"
"2022-06-21 11:52:16.947068","4"
"2022-06-21 11:53:16.987068","3"
"2022-06-21 11:56:16.951552","2"
"2022-06-21 11:57:16.945698","3"
"2022-06-21 11:59:16.985077","4"
"2022-06-21 12:03:16.982924","5"
"2022-06-21 12:06:16.964916","4"
"2022-06-21 12:11:16.964805","3"
"2022-06-21 12:13:17.006071","4"
"2022-06-21 12:20:17.026376","5"
"2022-06-21 12:21:16.977114","6"
"2022-06-21 12:22:16.983105","5"
"2022-06-21 12:23:17.009118","4"
"2022-06-21 12:24:16.981265","6"
"2022-06-21 12:26:16.984888","7"
"2022-06-21 12:28:17.012888","8"
"2022-06-21 12:30:17.033972","7"
"2022-06-21 12:34:16.980959","6"
"2022-06-21 12:38:17.028617","5"
"2022-06-21 12:39:16.998461","6"
"2022-06-21 12:41:17.026261","5"
"2022-06-21 12:43:17.019990","7"
"2022-06-21 12:45:17.028482","8"
"2022-06-21 12:48:17.042293","7"
"2022-06-21 12:51:17.031265","8"
"2022-06-21 12:52:17.003315","9"
"2022-06-21 12:55:17.028643","10"
"2022-06-21 12:56:17.008362","8"
"2022-06-21 12:59:17.465463","6"
"2022-06-21 13:05:17.043246","5"
"2022-06-21 13:10:17.057581","7"
"2022-06-21 13:20:17.057837","6"
"2022-06-21 13:21:17.050218","5"
"2022-06-21 13:31:17.046681","6"
"2022-06-21 13:32:17.045657","7"
"2022-06-21 13:43:17.061521","8"
"2022-06-21 13:45:17.055968","7"
"2022-06-21 13:46:17.057800","9"
"2022-06-21 13:47:17.080604","11"
"2022-06-21 13:48:17.071623","10"
"2022-06-21 13:49:17.094565","9"
"2022-06-21 13:50:17.061902","10"
"2022-06-21 13:51:17.072830","9"
"2022-06-21 13:55:17.072960","10"
"2022-06-21 14:00:17.076159","12"
"2022-06-21 14:01:17.079946","10"
"2022-06-21 14:03:17.076348","11"
"2022-06-21 14:04:17.113688","10"
"2022-06-21 14:07:17.122285","9"
"2022-06-21 14:09:17.135403","8"
"2022-06-21 14:15:17.136810","9"
"2022-06-21 14:33:17.124535","8"
"2022-06-21 14:41:17.143014","9"
"2022-06-21 14:43:17.133953","11"
"2022-06-21 14:44:17.159280","12"
"2022-06-21 14:45:17.132222","14"
"2022-06-21 14:47:17.156390","15"
"2022-06-21 14:50:17.138048","14"
"2022-06-21 14:51:17.159619","15"
"2022-06-21 14:53:17.139468","17"
"2022-06-21 14:54:17.159384","16"
"2022-06-21 14:56:17.204203","17"
"2022-06-21 14:59:17.180674","18"
"2022-06-21 15:00:17.147059","19"
"2022-06-21 15:01:17.208481","18"
"2022-06-21 15:03:17.152458","19"
"2022-06-21 15:04:17.206717","20"
"2022-06-21 15:05:17.153908","19"
"2022-06-21 15:06:17.187897","20"
"2022-06-21 15:07:17.159045","19"
"2022-06-21 15:10:17.170630","20"
"2022-06-21 15:12:17.163532","18"
"2022-06-21 15:13:17.203672","16"
"2022-06-21 15:14:17.160631","18"
"2022-06-21 15:15:17.150123","16"
"2022-06-21 15:17:17.166668","18"
"2022-06-21 15:18:17.220144","20"
"2022-06-21 15:20:17.165824","18"
"2022-06-21 15:21:17.222420","17"
"2022-06-21 15:22:17.176709","19"
"2022-06-21 15:28:17.223105","20"
"2022-06-21 15:30:17.227350","22"
"2022-06-21 15:32:17.211045","21"
"2022-06-21 15:34:17.211848","20"
"2022-06-21 15:35:17.186206","21"
"2022-06-21 15:37:17.207377","23"
"2022-06-21 15:39:17.214120","20"
"2022-06-21 15:41:17.224865","23"
"2022-06-21 15:43:17.234845","22"
"2022-06-21 15:44:17.207905","21"
"2022-06-21 15:46:17.227340","22"
"2022-06-21 15:47:17.220630","21"
"2022-06-21 15:48:17.231403","19"
"2022-06-21 15:49:17.221177","18"
"2022-06-21 15:54:17.207275","17"
"2022-06-21 16:01:17.229658","14"
"2022-06-21 16:02:17.224138","16"
"2022-06-21 16:04:17.221591","17"
"2022-06-21 16:06:17.223310","16"
"2022-06-21 16:08:17.237707","19"
"2022-06-21 16:09:17.232257","18"
"2022-06-21 16:10:17.251809","20"
"2022-06-21 16:12:17.231502","21"
"2022-06-21 16:13:17.251922","20"
"2022-06-21 16:15:17.257210","21"
"2022-06-21 16:17:17.251216","22"
"2022-06-21 16:18:17.249891","20"
"2022-06-21 16:19:17.227043","21"
"2022-06-21 16:20:17.260692","20"
"2022-06-21 16:25:17.268259","19"
"2022-06-21 16:26:17.230552","18"
"2022-06-21 16:28:17.263477","17"
"2022-06-21 16:30:17.351308","16"
"2022-06-21 16:32:17.277775","17"
"2022-06-21 16:33:17.273839","18"
"2022-06-21 16:35:17.277195","17"
"2022-06-21 16:36:17.234722","18"
"2022-06-21 16:38:17.404725","17"
"2022-06-21 16:44:17.231505","18"
"2022-06-21 16:46:17.256767","20"
"2022-06-21 16:47:17.258036","19"
"2022-06-21 16:48:17.277100","16"
"2022-06-21 16:49:17.248806","17"
"2022-06-21 16:53:17.308430","18"
"2022-06-21 16:54:17.266165","19"
"2022-06-21 16:55:17.302968","22"
"2022-06-21 16:56:17.288523","23"
"2022-06-21 16:58:17.306396","24"
"2022-06-21 17:00:17.313285","25"
"2022-06-21 17:04:17.269536","26"
"2022-06-21 17:06:17.303804","28"
"2022-06-21 17:07:17.272395","27"
"2022-06-21 17:09:17.282393","26"
"2022-06-21 17:12:17.271926","25"
"2022-06-21 17:13:17.311533","24"
"2022-06-21 17:14:17.316434","17"
"2022-06-21 17:15:17.306441","15"
"2022-06-21 17:20:17.315175","14"
"2022-06-21 17:21:17.294175","13"
"2022-06-21 17:23:17.320619","15"
"2022-06-21 17:24:17.328390","13"
"2022-06-21 17:29:17.307184","10"
"2022-06-21 17:30:17.316791","9"
"2022-06-21 17:34:17.303336","10"
"2022-06-21 17:35:17.344050","12"
"2022-06-21 17:38:17.336288","13"
"2022-06-21 17:40:17.411027","11"
"2022-06-21 17:41:17.306806","12"
"2022-06-21 17:43:17.353175","11"
"2022-06-21 17:44:17.318259","12"
"2022-06-21 17:45:17.346226","11"
"2022-06-21 17:48:17.362648","12"
"2022-06-21 17:51:17.318369","13"
"2022-06-21 17:52:17.332377","14"
"2022-06-21 17:53:17.356741","13"
"2022-06-21 17:54:17.317551","11"
"2022-06-21 17:56:17.351489","10"
"2022-06-21 17:59:17.326217","11"
"2022-06-21 18:01:17.330740","10"
"2022-06-21 18:03:17.358126","11"
"2022-06-21 18:06:17.366542","12"
"2022-06-21 18:09:17.350103","13"
"2022-06-21 18:12:17.339142","12"
"2022-06-21 18:14:17.350912","11"
"2022-06-21 18:15:17.371617","10"
"2022-06-21 18:16:17.351955","11"
"2022-06-21 18:19:17.357831","12"
"2022-06-21 18:21:17.369514","14"
"2022-06-21 18:22:17.373894","12"
"2022-06-21 18:23:17.353512","13"
"2022-06-21 18:26:17.405481","14"
"2022-06-21 18:27:17.416989","16"
"2022-06-21 18:28:17.373632","15"
"2022-06-21 18:31:17.468843","13"
"2022-06-21 18:33:17.438044","11"
"2022-06-21 18:35:17.444820","13"
"2022-06-21 18:36:17.475980","14"
"2022-06-21 18:38:17.436043","15"
"2022-06-21 18:41:17.482737","19"
"2022-06-21 18:42:17.500363","17"
"2022-06-21 18:43:17.448633","16"
"2022-06-21 18:44:17.485584","17"
"2022-06-21 18:45:17.454745","16"
"2022-06-21 18:50:17.469297","14"
"2022-06-21 18:51:17.510046","15"
"2022-06-21 18:54:17.480986","17"
"2022-06-21 18:57:17.464487","19"
"2022-06-21 18:59:17.479618","18"
"2022-06-21 19:01:17.497540","19"
"2022-06-21 19:02:17.453689","21"
"2022-06-21 19:03:17.467472","20"
"2022-06-21 19:05:17.456317","19"
"2022-06-21 19:06:17.496423","21"
"2022-06-21 19:09:17.513515","24"
"2022-06-21 19:10:17.486464","25"
"2022-06-21 19:12:17.479067","26"
"2022-06-21 19:13:17.484787","29"
"2022-06-21 19:14:17.508287","31"
"2022-06-21 19:18:17.497981","30"
"2022-06-21 19:19:17.531045","29"
"2022-06-21 19:20:17.515836","28"
"2022-06-21 19:21:17.526265","29"
"2022-06-21 19:22:17.486698","28"
"2022-06-21 19:23:17.512248","27"
"2022-06-21 19:25:17.500910","29"
"2022-06-21 19:26:17.512258","30"
"2022-06-21 19:28:17.500446","27"
"2022-06-21 19:29:17.581562","26"
"2022-06-21 19:30:17.511974","27"
"2022-06-21 19:31:17.535785","28"
"2022-06-21 19:35:17.502904","29"
"2022-06-21 19:36:17.531024","30"
"2022-06-21 19:37:17.515773","29"
"2022-06-21 19:40:17.547948","30"
"2022-06-21 19:44:17.548768","31"
"2022-06-21 19:46:17.536064","30"
"2022-06-21 19:47:17.532049","24"
"2022-06-21 19:48:17.530279","23"
"2022-06-21 19:50:17.550958","22"
"2022-06-21 19:52:17.517919","23"
"2022-06-21 19:53:17.539304","22"
"2022-06-21 19:56:17.557330","21"
"2022-06-21 19:57:17.530053","16"
"2022-06-21 19:58:17.530191","15"
"2022-06-21 20:00:17.532654","14"
"2022-06-21 20:01:17.589264","13"
"2022-06-21 20:02:17.547910","16"
"2022-06-21 20:03:17.552273","15"
"2022-06-21 20:05:17.544777","16"
"2022-06-21 20:06:17.572016","17"
"2022-06-21 20:08:17.541090","16"
"2022-06-21 20:10:17.544127","15"
"2022-06-21 20:11:17.597657","14"
"2022-06-21 20:14:17.567388","15"
"2022-06-21 20:15:17.550202","16"
"2022-06-21 20:17:17.550988","17"
"2022-06-21 20:18:17.568193","18"
"2022-06-21 20:19:17.579901","16"
"2022-06-21 20:21:17.588378","17"
"2022-06-21 20:23:17.566399","18"
"2022-06-21 20:24:17.589739","19"
"2022-06-21 20:26:17.598532","20"
"2022-06-21 20:28:17.564343","21"
"2022-06-21 20:34:17.601799","22"
"2022-06-21 20:35:17.572935","23"
"2022-06-21 20:37:17.590907","24"
"2022-06-21 20:39:17.609675","25"
"2022-06-21 20:40:17.569540","26"
"2022-06-21 20:41:17.601556","25"
"2022-06-21 20:42:17.575988","24"
"2022-06-21 20:43:17.647436","23"
"2022-06-21 20:44:17.568274","24"
"2022-06-21 20:46:17.603503","25"
"2022-06-21 20:49:17.596083","26"
"2022-06-21 20:50:17.590310","27"
"2022-06-21 20:51:17.616741","26"
"2022-06-21 20:52:17.588402","28"
"2022-06-21 20:53:17.616426","27"
"2022-06-21 20:59:17.600368","28"
"2022-06-21 21:00:17.591753","26"
"2022-06-21 21:01:17.617640","25"
"2022-06-21 21:05:17.606683","26"
"2022-06-21 21:07:17.601591","25"
"2022-06-21 21:08:17.634317","24"
"2022-06-21 21:09:17.598138","23"
"2022-06-21 21:11:17.635758","22"
"2022-06-21 21:12:17.607801","21"
"2022-06-21 21:13:17.638238","20"
"2022-06-21 21:16:17.637810","21"
"2022-06-21 21:18:17.652473","20"
"2022-06-21 21:19:17.613981","18"
"2022-06-21 21:20:17.619750","17"
"2022-06-21 21:24:17.649622","16"
"2022-06-21 21:26:17.652403","17"
"2022-06-21 21:41:17.660679","18"
"2022-06-21 21:42:17.635823","17"
"2022-06-21 21:43:17.680107","19"
"2022-06-21 21:44:17.647332","18"
"2022-06-21 21:45:17.683108","17"
"2022-06-21 21:46:17.676686","16"
"2022-06-21 21:47:17.649821","15"
"2022-06-21 21:49:17.648454","14"
"2022-06-21 21:51:17.674738","15"
"2022-06-21 21:52:17.650926","13"
"2022-06-21 22:01:17.683488","11"
"2022-06-21 22:06:17.740407","12"
"2022-06-21 22:08:17.696920","11"
"2022-06-21 22:16:17.716763","13"
"2022-06-21 22:23:17.705308","11"
"2022-06-21 22:30:17.702376","10"
"2022-06-21 22:32:17.689320","8"
"2022-06-21 22:34:17.707603","9"
"2022-06-21 22:38:17.749516","10"
"2022-06-21 22:39:17.700248","11"
"2022-06-21 22:47:17.707360","10"
"2022-06-21 22:48:17.762498","11"
"2022-06-21 22:56:17.715816","13"
"2022-06-21 22:58:17.753050","12"
"2022-06-21 22:59:17.753168","13"
"2022-06-21 23:00:17.748037","14"
"2022-06-21 23:03:17.755654","13"
"2022-06-21 23:10:17.769748","14"
"2022-06-21 23:15:17.771168","15"
"2022-06-21 23:17:17.754196","16"
"2022-06-21 23:19:17.747511","18"
"2022-06-21 23:20:17.794466","19"
"2022-06-21 23:23:17.782076","18"
"2022-06-21 23:25:17.776256","17"
"2022-06-21 23:26:17.765714","16"
"2022-06-21 23:29:17.757886","15"
"2022-06-21 23:33:17.789925","16"
"2022-06-21 23:40:17.799508","15"
"2022-06-21 23:42:17.774016","16"
"2022-06-21 23:43:17.795112","15"
"2022-06-21 23:45:17.802062","14"
"2022-06-21 23:46:17.787528","13"
"2022-06-21 23:49:17.788049","12"
"2022-06-21 23:50:17.805644","13"
"2022-06-21 23:51:17.815888","14"
"2022-06-21 23:53:17.812553","13"
"2022-06-21 23:54:17.784894","14"
"2022-06-22 00:00:17.828849","11"
"2022-06-22 00:02:17.860490","10"
"2022-06-22 00:03:17.798208","8"
"2022-06-22 00:05:17.829011","7"
"2022-06-22 00:07:17.831795","8"
"2022-06-22 00:11:17.812569","7"
"2022-06-22 00:13:17.813693","8"
"2022-06-22 00:20:17.841597","9"
"2022-06-22 00:21:17.821540","8"
"2022-06-22 00:26:17.846114","7"
"2022-06-22 00:27:17.866821","5"
"2022-06-22 00:28:17.840661","6"
"2022-06-22 00:30:17.852218","7"
"2022-06-22 00:31:17.849521","12"
"2022-06-22 00:36:17.848398","11"
"2022-06-22 00:37:17.871672","12"
"2022-06-22 00:40:17.891741","11"
"2022-06-22 00:47:17.898742","9"
"2022-06-22 00:49:17.882857","7"
"2022-06-22 00:50:17.868785","6"
"2022-06-22 00:54:17.891265","7"
"2022-06-22 00:58:17.879739","8"
"2022-06-22 00:59:17.902600","9"
"2022-06-22 01:00:17.867294","7"
"2022-06-22 01:01:17.879886","6"
"2022-06-22 01:05:17.900878","5"
"2022-06-22 01:09:17.918151","6"
"2022-06-22 01:10:17.888914","7"
"2022-06-22 01:11:17.896488","10"
"2022-06-22 01:12:17.920256","12"
"2022-06-22 01:13:17.888932","13"
"2022-06-22 01:15:17.914755","14"
"2022-06-22 01:18:17.899567","15"
"2022-06-22 01:28:17.910416","16"
"2022-06-22 01:30:17.918038","17"
"2022-06-22 01:31:17.914929","16"
"2022-06-22 01:36:17.946761","14"
"2022-06-22 01:37:17.946979","11"
"2022-06-22 01:39:17.946891","12"
"2022-06-22 01:40:17.927172","13"
"2022-06-22 01:41:17.999250","12"
"2022-06-22 01:42:17.950778","11"
"2022-06-22 01:48:17.931727","10"
"2022-06-22 01:49:17.965881","8"
"2022-06-22 01:51:17.944745","9"
"2022-06-22 01:52:17.971207","10"
"2022-06-22 01:55:17.940997","9"
"2022-06-22 01:59:17.974602","7"
"2022-06-22 02:01:17.955944","8"
"2022-06-22 02:06:17.951239","6"
"2022-06-22 02:07:17.974609","5"
"2022-06-22 02:10:17.961832","6"
"2022-06-22 02:12:17.980165","4"
"2022-06-22 02:16:17.966445","3"
"2022-06-22 02:17:18.006975","2"
"2022-06-22 02:22:18.011760","3"
"2022-06-22 02:39:18.031558","4"
"2022-06-22 02:44:18.029346","5"
"2022-06-22 02:47:18.032669","4"
"2022-06-22 03:02:18.045130","3"
"2022-06-22 03:04:18.055006","2"
"2022-06-22 03:13:18.038191","3"
"2022-06-22 03:15:18.036346","2"
"2022-06-22 03:22:18.071845","3"
"2022-06-22 03:29:18.080007","4"
"2022-06-22 03:44:18.106822","5"
"2022-06-22 03:48:18.080167","6"
"2022-06-22 03:50:18.093155","7"
"2022-06-22 03:52:18.116391","8"
"2022-06-22 03:57:18.110328","7"
"2022-06-22 04:01:18.094213","6"
"2022-06-22 04:05:18.108098","7"
"2022-06-22 04:10:18.103169","8"
"2022-06-22 04:19:18.151156","7"
"2022-06-22 04:27:18.163117","5"
"2022-06-22 04:28:18.127775","6"
"2022-06-22 04:30:18.134679","5"
"2022-06-22 04:31:18.137396","4"
"2022-06-22 04:34:18.168104","6"
"2022-06-22 04:39:18.183274","7"
"2022-06-22 04:45:18.186264","9"
"2022-06-22 04:46:18.165692","11"
"2022-06-22 04:47:18.195444","9"
"2022-06-22 04:49:18.187008","8"
"2022-06-22 04:50:18.156608","7"
"2022-06-22 04:57:18.208894","6"
"2022-06-22 04:58:18.175718","3"
"2022-06-22 05:09:18.218615","2"
"2022-06-22 05:12:18.219294","3"
"2022-06-22 05:17:18.227415","2"
"2022-06-22 05:21:18.198971","1"
"2022-06-22 05:33:18.222056","2"
"2022-06-22 05:38:18.268856","3"
"2022-06-22 05:40:18.226616","2"
"2022-06-22 06:30:18.365517","3"
"2022-06-22 06:31:18.303312","4"
"2022-06-22 06:36:18.348940","5"
"2022-06-22 06:37:18.336916","6"
"2022-06-22 06:38:18.318031","5"
"2022-06-22 06:39:18.336261","6"
"2022-06-22 06:43:18.397623","5"
"2022-06-22 06:46:18.347106","4"
"2022-06-22 06:49:18.355947","5"
"2022-06-22 06:50:18.323904","6"
"2022-06-22 06:53:18.335866","5"
"2022-06-22 06:58:18.341899","7"
"2022-06-22 06:59:18.375804","8"
"2022-06-22 07:02:18.378159","7"
"2022-06-22 07:04:18.373389","6"
"2022-06-22 07:05:18.365072","7"
"2022-06-22 07:06:18.372229","6"
"2022-06-22 07:07:18.347048","7"
"2022-06-22 07:13:18.357236","5"
"2022-06-22 07:27:18.365733","6"
"2022-06-22 07:28:18.371567","4"
"2022-06-22 07:30:18.379876","3"
"2022-06-22 07:34:18.410448","5"
"2022-06-22 07:35:18.390204","7"
"2022-06-22 07:37:18.384138","5"
"2022-06-22 07:41:18.424917","6"
"2022-06-22 07:42:18.396544","5"
"2022-06-22 07:48:18.395186","6"
"2022-06-22 07:50:18.411302","7"
"2022-06-22 07:51:18.436041","8"
"2022-06-22 07:53:18.403410","7"
"2022-06-22 07:54:18.465716","8"
"2022-06-22 07:55:18.416368","10"
"2022-06-22 07:57:18.403870","11"
"2022-06-22 08:01:18.434259","12"
"2022-06-22 08:03:18.416474","13"
"2022-06-22 08:09:18.452249","11"
"2022-06-22 08:11:18.445879","13"
"2022-06-22 08:13:18.426296","12"
"2022-06-22 08:23:18.434156","13"
"2022-06-22 08:28:18.438810","12"
"2022-06-22 08:30:18.492107","13"
"2022-06-22 08:40:18.469798","14"
"2022-06-22 08:42:18.478239","13"
"2022-06-22 08:44:18.497849","14"
"2022-06-22 08:46:18.500095","13"
"2022-06-22 08:50:18.481944","14"
"2022-06-22 08:54:18.515151","13"
"2022-06-22 08:56:18.529076","14"
"2022-06-22 09:00:18.495910","13"
"2022-06-22 09:03:18.490040","14"
"2022-06-22 09:09:18.512659","13"
"2022-06-22 09:13:18.535634","14"
"2022-06-22 09:16:18.539294","13"
"2022-06-22 09:20:18.520507","12"
"2022-06-22 09:21:18.556931","11"
"2022-06-22 09:24:18.520880","10"
"2022-06-22 09:25:18.525111","9"
"2022-06-22 09:27:18.520133","11"
"2022-06-22 09:28:18.560510","10"
"2022-06-22 09:32:18.545727","9"
"2022-06-22 09:33:18.555394","8"
"2022-06-22 09:38:18.562841","9"
